SEZIONE,ID_NIL,NIL,Municipio
1.0,1,DUOMO,1
5.0,1,DUOMO,1
9.0,1,DUOMO,1
13.0,1,DUOMO,1
16.0,1,DUOMO,1
22.0,1,DUOMO,1
26.0,1,DUOMO,1
27.0,1,DUOMO,1
28.0,1,DUOMO,1
36.0,1,DUOMO,1
39.0,1,DUOMO,1
41.0,1,DUOMO,1
43.0,1,DUOMO,1
46.0,1,DUOMO,1
47.0,1,DUOMO,1
48.0,1,DUOMO,1
73.0,1,DUOMO,1
78.0,1,DUOMO,1
79.0,1,DUOMO,1
1352.0,1,DUOMO,1
1421.0,1,DUOMO,1
2.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
3.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
11.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
66.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1155.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1161.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1163.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1164.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1294.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1339.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1717.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1718.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1719.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1720.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1721.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1824.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1826.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
1900.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
2024.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
2060.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
2062.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
2063.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
2064.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
2222.0,76,QUARTO OGGIARO - VIALBA - MUSOCCO,8
4.0,54,MUGGIANO,7
37.0,54,MUGGIANO,7
6.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
335.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
646.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
657.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1257.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1258.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1260.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1261.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1263.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1264.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1265.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1267.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1268.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1271.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1297.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1351.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1398.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1463.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1464.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1465.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1494.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1495.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1496.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1506.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1534.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1609.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1670.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1679.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1710.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1735.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1924.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1932.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1945.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
1969.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
2083.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
2132.0,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI,9
7.0,4,GUASTALLA,1
83.0,4,GUASTALLA,1
87.0,4,GUASTALLA,1
93.0,4,GUASTALLA,1
94.0,4,GUASTALLA,1
99.0,4,GUASTALLA,1
109.0,4,GUASTALLA,1
160.0,4,GUASTALLA,1
162.0,4,GUASTALLA,1
164.0,4,GUASTALLA,1
167.0,4,GUASTALLA,1
168.0,4,GUASTALLA,1
169.0,4,GUASTALLA,1
173.0,4,GUASTALLA,1
179.0,4,GUASTALLA,1
1541.0,4,GUASTALLA,1
1625.0,4,GUASTALLA,1
8.0,49,GIAMBELLINO,6
362.0,49,GIAMBELLINO,7
541.0,49,GIAMBELLINO,6
1019.0,49,GIAMBELLINO,6
1020.0,49,GIAMBELLINO,6
1021.0,49,GIAMBELLINO,6
1024.0,49,GIAMBELLINO,6
1025.0,49,GIAMBELLINO,6
1027.0,49,GIAMBELLINO,6
1028.0,49,GIAMBELLINO,6
1029.0,49,GIAMBELLINO,6
1030.0,49,GIAMBELLINO,6
1037.0,49,GIAMBELLINO,6
1326.0,49,GIAMBELLINO,6
1328.0,49,GIAMBELLINO,6
1384.0,49,GIAMBELLINO,6
1500.0,49,GIAMBELLINO,6
1531.0,49,GIAMBELLINO,6
1586.0,49,GIAMBELLINO,6
1587.0,49,GIAMBELLINO,6
1620.0,49,GIAMBELLINO,6
1934.0,49,GIAMBELLINO,6
2044.0,49,GIAMBELLINO,6
2058.0,49,GIAMBELLINO,6
2212.0,49,GIAMBELLINO,6
14.0,72,MAGGIORE - MUSOCCO - CERTOSA,8
881.0,72,MAGGIORE - MUSOCCO - CERTOSA,8
1111.0,72,MAGGIORE - MUSOCCO - CERTOSA,8
1112.0,72,MAGGIORE - MUSOCCO - CERTOSA,8
1113.0,72,MAGGIORE - MUSOCCO - CERTOSA,8
1114.0,72,MAGGIORE - MUSOCCO - CERTOSA,8
1450.0,72,MAGGIORE - MUSOCCO - CERTOSA,8
1596.0,72,MAGGIORE - MUSOCCO - CERTOSA,8
15.0,60,STADIO - IPPODROMI,7
439.0,60,STADIO - IPPODROMI,8
1063.0,60,STADIO - IPPODROMI,7
1064.0,60,STADIO - IPPODROMI,7
1099.0,60,STADIO - IPPODROMI,7
1102.0,60,STADIO - IPPODROMI,7
1103.0,60,STADIO - IPPODROMI,7
1448.0,60,STADIO - IPPODROMI,7
1523.0,60,STADIO - IPPODROMI,7
1621.0,60,STADIO - IPPODROMI,7
1691.0,60,STADIO - IPPODROMI,7
1749.0,60,STADIO - IPPODROMI,7
1751.0,60,STADIO - IPPODROMI,7
1754.0,60,STADIO - IPPODROMI,7
1887.0,60,STADIO - IPPODROMI,7
2021.0,60,STADIO - IPPODROMI,7
18.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
19.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
20.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
25.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
30.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
31.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
72.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
92.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
97.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
105.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
144.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
172.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
177.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
199.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
205.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
214.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
259.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
366.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
370.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
377.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
549.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
551.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
1159.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
1334.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
1340.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
1354.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
1394.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
1449.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
1743.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
1744.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
1786.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
1799.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
2120.0,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,8
21.0,35,LODI - CORVETTO,4
251.0,35,LODI - CORVETTO,4
570.0,35,LODI - CORVETTO,4
921.0,35,LODI - CORVETTO,4
922.0,35,LODI - CORVETTO,4
924.0,35,LODI - CORVETTO,4
927.0,35,LODI - CORVETTO,4
930.0,35,LODI - CORVETTO,4
931.0,35,LODI - CORVETTO,4
933.0,35,LODI - CORVETTO,4
934.0,35,LODI - CORVETTO,4
936.0,35,LODI - CORVETTO,4
938.0,35,LODI - CORVETTO,4
940.0,35,LODI - CORVETTO,4
941.0,35,LODI - CORVETTO,4
942.0,35,LODI - CORVETTO,4
945.0,35,LODI - CORVETTO,4
947.0,35,LODI - CORVETTO,4
956.0,35,LODI - CORVETTO,4
957.0,35,LODI - CORVETTO,4
1283.0,35,LODI - CORVETTO,4
1285.0,35,LODI - CORVETTO,4
1286.0,35,LODI - CORVETTO,4
1323.0,35,LODI - CORVETTO,4
1349.0,35,LODI - CORVETTO,4
1420.0,35,LODI - CORVETTO,4
1468.0,35,LODI - CORVETTO,4
1499.0,35,LODI - CORVETTO,4
1847.0,35,LODI - CORVETTO,4
1848.0,35,LODI - CORVETTO,4
1851.0,35,LODI - CORVETTO,4
1855.0,35,LODI - CORVETTO,4
1975.0,35,LODI - CORVETTO,4
1995.0,35,LODI - CORVETTO,4
23.0,23,LAMBRATE - ORTICA,3
32.0,23,LAMBRATE - ORTICA,3
822.0,23,LAMBRATE - ORTICA,3
823.0,23,LAMBRATE - ORTICA,3
824.0,23,LAMBRATE - ORTICA,3
834.0,23,LAMBRATE - ORTICA,3
837.0,23,LAMBRATE - ORTICA,3
2070.0,23,LAMBRATE - ORTICA,3
24.0,5,PORTA VIGENTINA - PORTA LODOVICA,1
182.0,5,PORTA VIGENTINA - PORTA LODOVICA,1
212.0,5,PORTA VIGENTINA - PORTA LODOVICA,5
213.0,5,PORTA VIGENTINA - PORTA LODOVICA,5
220.0,5,PORTA VIGENTINA - PORTA LODOVICA,1
223.0,5,PORTA VIGENTINA - PORTA LODOVICA,1
224.0,5,PORTA VIGENTINA - PORTA LODOVICA,1
226.0,5,PORTA VIGENTINA - PORTA LODOVICA,1
229.0,5,PORTA VIGENTINA - PORTA LODOVICA,5
230.0,5,PORTA VIGENTINA - PORTA LODOVICA,5
234.0,5,PORTA VIGENTINA - PORTA LODOVICA,5
235.0,5,PORTA VIGENTINA - PORTA LODOVICA,5
236.0,5,PORTA VIGENTINA - PORTA LODOVICA,5
1423.0,5,PORTA VIGENTINA - PORTA LODOVICA,5
1540.0,5,PORTA VIGENTINA - PORTA LODOVICA,1
1613.0,5,PORTA VIGENTINA - PORTA LODOVICA,1
29.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
383.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
633.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
716.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
836.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
852.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
985.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
986.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
988.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
989.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
990.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
994.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
995.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
1001.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
1003.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
1583.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
1676.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
2055.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
2066.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
2181.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
2186.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
2192.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
2193.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
2195.0,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA,5
33.0,45,MONCUCCO - SAN CRISTOFORO,6
295.0,45,MONCUCCO - SAN CRISTOFORO,6
552.0,45,MONCUCCO - SAN CRISTOFORO,6
978.0,45,MONCUCCO - SAN CRISTOFORO,6
1006.0,45,MONCUCCO - SAN CRISTOFORO,6
1008.0,45,MONCUCCO - SAN CRISTOFORO,6
1017.0,45,MONCUCCO - SAN CRISTOFORO,6
1552.0,45,MONCUCCO - SAN CRISTOFORO,6
1863.0,45,MONCUCCO - SAN CRISTOFORO,6
2015.0,45,MONCUCCO - SAN CRISTOFORO,6
2046.0,45,MONCUCCO - SAN CRISTOFORO,6
2053.0,45,MONCUCCO - SAN CRISTOFORO,6
35.0,33,ROGOREDO - SANTA GIULIA,4
40.0,33,ROGOREDO - SANTA GIULIA,4
2107.0,33,ROGOREDO - SANTA GIULIA,4
2108.0,33,ROGOREDO - SANTA GIULIA,4
2196.0,33,ROGOREDO - SANTA GIULIA,4
38.0,88,PARCO BOSCO IN CITTA',7
197.0,88,PARCO BOSCO IN CITTA',8
627.0,88,PARCO BOSCO IN CITTA',7
1075.0,88,PARCO BOSCO IN CITTA',7
1118.0,88,PARCO BOSCO IN CITTA',8
2210.0,88,PARCO BOSCO IN CITTA',7
42.0,50,PORTA GENOVA,6
57.0,50,PORTA GENOVA,6
185.0,50,PORTA GENOVA,6
316.0,50,PORTA GENOVA,6
319.0,50,PORTA GENOVA,6
320.0,50,PORTA GENOVA,6
322.0,50,PORTA GENOVA,6
323.0,50,PORTA GENOVA,6
324.0,50,PORTA GENOVA,6
325.0,50,PORTA GENOVA,6
327.0,50,PORTA GENOVA,6
363.0,50,PORTA GENOVA,6
1357.0,50,PORTA GENOVA,6
1358.0,50,PORTA GENOVA,6
1794.0,50,PORTA GENOVA,6
2029.0,50,PORTA GENOVA,6
44.0,7,MAGENTA - S. VITTORE,1
74.0,7,MAGENTA - S. VITTORE,8
263.0,7,MAGENTA - S. VITTORE,1
265.0,7,MAGENTA - S. VITTORE,1
269.0,7,MAGENTA - S. VITTORE,1
271.0,7,MAGENTA - S. VITTORE,1
272.0,7,MAGENTA - S. VITTORE,1
317.0,7,MAGENTA - S. VITTORE,1
333.0,7,MAGENTA - S. VITTORE,1
334.0,7,MAGENTA - S. VITTORE,1
336.0,7,MAGENTA - S. VITTORE,1
337.0,7,MAGENTA - S. VITTORE,1
338.0,7,MAGENTA - S. VITTORE,1
342.0,7,MAGENTA - S. VITTORE,1
345.0,7,MAGENTA - S. VITTORE,1
346.0,7,MAGENTA - S. VITTORE,1
373.0,7,MAGENTA - S. VITTORE,1
1274.0,7,MAGENTA - S. VITTORE,1
1544.0,7,MAGENTA - S. VITTORE,1
45.0,56,FORZE ARMATE,7
204.0,56,FORZE ARMATE,7
221.0,56,FORZE ARMATE,7
326.0,56,FORZE ARMATE,7
394.0,56,FORZE ARMATE,7
539.0,56,FORZE ARMATE,7
600.0,56,FORZE ARMATE,7
717.0,56,FORZE ARMATE,7
726.0,56,FORZE ARMATE,7
1081.0,56,FORZE ARMATE,7
1082.0,56,FORZE ARMATE,7
1083.0,56,FORZE ARMATE,7
1097.0,56,FORZE ARMATE,7
1387.0,56,FORZE ARMATE,7
1388.0,56,FORZE ARMATE,7
1446.0,56,FORZE ARMATE,7
1488.0,56,FORZE ARMATE,7
1492.0,56,FORZE ARMATE,7
1695.0,56,FORZE ARMATE,7
1750.0,56,FORZE ARMATE,7
1952.0,56,FORZE ARMATE,7
1959.0,56,FORZE ARMATE,7
1976.0,56,FORZE ARMATE,7
2065.0,56,FORZE ARMATE,7
2147.0,56,FORZE ARMATE,7
2241.0,56,FORZE ARMATE,7
50.0,83,BRUZZANO,9
511.0,83,BRUZZANO,9
1209.0,83,BRUZZANO,9
1211.0,83,BRUZZANO,9
1212.0,83,BRUZZANO,9
1213.0,83,BRUZZANO,9
1459.0,83,BRUZZANO,9
1474.0,83,BRUZZANO,9
